Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
SERVICIO DE IMPUESTOS INTERNOS,,,,,,,,,,,,
SUBDIRECCIÓN DE AVALUACIONES,,,,,,,,,,,,
DEPARTAMENTO DE TASACIONES,,,,,,,,,,,,
TASACIÓN DE VEHÍCULOS DE PASAJEROS Y CARGA AJENA 2026,,,,,,,,,,,,
POR RESOLUCIÓN EXENTA SII N° 07  DEL 14 DE ENERO DE 2026,,,,,,,,,,,,
,,,,,,,,,,,,
Código SII,Año,Tipo,Marca,Modelo,Versión,Cilindrada (CC),Carga (KG),Pasajeros (cantidad),Transmisión,Tracción,País,Tasación 2026
CA0500017,1991,Camión,CHEVROLET,D-40,4 TON,,,,,,,678.900 
CA0500017,1992,Camión,CHEVROLET,D-40,4 TON,,,,,,,770.437 
CA0500017,1993,Camión,CHEVROLET,D-40,4 TON,,,,,,,839.090 
CA0500017,1994,Camión,CHEVROLET,D-40,4 TON,,,,,,,930.627 
CA0500017,1995,Camión,CHEVROLET,D-40,4 TON,,,,,,,1.022.165 
CA0500017,1996,Camión,CHEVROLET,D-40,4 TON,,,,,,,1.113.702 
CA0500018,1992,Camión,CHEVROLET,C-14000,DOBLE PUENTE 16 TON,,,,,,,1.398.741 
CA0500019,1998,Camión,CHEVROLET,KODIAK 211,4X2,,,,,,,2.664.607 
CA0500019,1999,Camión,CHEVROLET,KODIAK 211,4X2,,,,,,,2.776.625 
CA0500019,2000,Camión,CHEVROLET,KODIAK 211,4X2,,,,,,,3.127.518 
CA0500019,2001,Camión,CHEVROLET,KODIAK 211,4X2,,,,,,,3.569.947 
CA0500020,1998,Camión,CHEVROLET,KODIAK 241,4X2,,,,,,,2.269.308 
CA0500021,1999,Camión,CHEVROLET,FSR-32 L,CHASIS CABINA,,,,,,,2.724.283 
CA0500022,1999,Camión,CHEVROLET,FTR-32 M,CHASIS CABINA,,,,,,,2.848.782 
CA0500023,1999,Camión,CHEVROLET,FVR-23 P,CHASIS CABINA,,,,,,,3.559.145 
CA0500023,2000,Camión,CHEVROLET,FVR-23 P,CHASIS CABINA,,,,,,,3.707.252 
CA0500023,2001,Camión,CHEVROLET,FVR-23 P,CHASIS CABINA,,,,,,,4.126.797 
CA0500023,2002,Camión,CHEVROLET,FVR-23 P,CHASIS CABINA,,,,,,,4.681.522 
CA0500023,2003,Camión,CHEVROLET,FVR-23 P,CHASIS CABINA,,,,,,,5.261.395 
CA0500023,2004,Camión,CHEVROLET,FVR-23 P,CHASIS CABINA,,,,,,,5.905.268 
CA0500023,2005,Camión,CHEVROLET,FVR-23 P,CHASIS CABINA,,,,,,,6.754.374 
CA0500023,2006,Camión,CHEVROLET,FVR-23 P,CHASIS CABINA,,,,,,,7.685.251 
CA0500024,1999,Camión,CHEVROLET,FVR-32 G,CHASIS CABINA,,,,,,,3.368.738 
CA0500024,2000,Camión,CHEVROLET,FVR-32 G,CHASIS CABINA,,,,,,,3.508.922 
CA0500024,2001,Camión,CHEVROLET,FVR-32 G,CHASIS CABINA,,,,,,,3.814.046 
CA0500024,2002,Camión,CHEVROLET,FVR-32 G,CHASIS CABINA,,,,,,,4.235.662 
CA0500024,2003,Camión,CHEVROLET,FVR-32 G,CHASIS CABINA,,,,,,,4.712.043 
CA0500025,1999,Camión,CHEVROLET,NKR 69,4X2 3.5 TON,,,,,,,1.757.601 
CA0500025,2000,Camión,CHEVROLET,NKR 69,4X2 3.5 TON,,,,,,,1.830.741 
CA0500025,2001,Camión,CHEVROLET,NKR 69,4X2 3.5 TON,,,,,,,2.036.700 
CA0500026,1999,Camión,CHEVROLET,NKR 69 E,4X2 2.5 TON,,,,,,,1.413.404 
CA0500027,1999,Camión,CHEVROLET,NKR 70 Y NPR 70 PL,4X2 5 TON,,,,,,,2.057.860 
CA0500027,2000,Camión,CHEVROLET,NKR 70 Y NPR 70 PL,4X2 5 TON,,,,,,,2.143.494 
CA0500027,2001,Camión,CHEVROLET,NKR 70 Y NPR 70 PL,4X2 5 TON,,,,,,,2.334.196 
CA0500027,2002,Camión,CHEVROLET,NKR 70 Y NPR 70 PL,4X2 5 TON,,,,,,,2.582.908 
CA0500027,2003,Camión,CHEVROLET,NKR 70 Y NPR 70 PL,4X2 5 TON,,,,,,,2.878.291 
CA0500027,2004,Camión,CHEVROLET,NKR 70 Y NPR 70 PL,4X2 5 TON,,,,,,,3.088.789 
CA0500027,2005,Camión,CHEVROLET,NKR 70 Y NPR 70 PL,4X2 5 TON,,,,,,,3.291.194 
CA0500027,2006,Camión,CHEVROLET,NKR 70 Y NPR 70 PL,4X2 5 TON,,,,,,,3.587.497 
CA0500027,2007,Camión,CHEVROLET,NKR 70 Y NPR 70 PL,4X2 5 TON,,,,,,,4.306.917 
CA0500028,2000,Camión,CHEVROLET,CH/C CXZ 50 L,TOLVA,,,,,,,5.520.416 
CA0500029,2000,Camión,CHEVROLET,EXZ-500 L,CHASIS CABINA,,,,,,,5.659.524 
CA0500030,2000,Camión,CHEVROLET,FSR,CHASIS CABINA,,,,,,,2.950.568 
CA0500031,2000,Camión,CHEVROLET,FTR,CHASIS CABINA,,,,,,,3.323.964 
CA0500031,2001,Camión,CHEVROLET,FTR,CHASIS CABINA,,,,,,,3.463.154 
CA0500031,2002,Camión,CHEVROLET,FTR,CHASIS CABINA,,,,,,,3.828.239 
CA0500031,2003,Camión,CHEVROLET,FTR,CHASIS CABINA,,,,,,,4.332.913 
CA0500032,2000,Camión,CHEVROLET,FVR-1727,CHASIS CABINA,,,,,,,4.114.687 
CA0500033,2000,Camión,CHEVROLET,FVR-23,CHASIS CABINA,,,,,,,3.697.360 
CA0500034,2000,Camión,CHEVROLET,CH/C FVR 32,TOLVA,,,,,,,3.126.283 
CA0500035,2001,Camión,CHEVROLET,CXZ-2736-197,CHASIS CABINA,,,,,,,6.173.313 
CA0500035,2002,Camión,CHEVROLET,CXZ-2736-197,CHASIS CABINA,,,,,,,6.480.333 
CA0500035,2003,Camión,CHEVROLET,CXZ-2736-197,CHASIS CABINA,,,,,,,7.180.254 
CA0500035,2004,Camión,CHEVROLET,CXZ-2736-197,CHASIS CABINA,,,,,,,7.694.742 
CA0500035,2005,Camión,CHEVROLET,CXZ-2736-197,CHASIS CABINA,,,,,,,8.700.946 
CA0500035,2006,Camión,CHEVROLET,CXZ-2736-197,CHASIS CABINA,,,,,,,9.600.676 
CA0500036,2001,Camión,CHEVROLET,XZ-2736-232 Y EXZ 2736,CHASIS CABINA,,,,,,,6.722.541 
CA0500036,2002,Camión,CHEVROLET,XZ-2736-232 Y EXZ 2736,CHASIS CABINA,,,,,,,7.056.874 
CA0500036,2003,Camión,CHEVROLET,XZ-2736-232 Y EXZ 2736,CHASIS CABINA,,,,,,,7.814.717 
CA0500036,2004,Camión,CHEVROLET,XZ-2736-232 Y EXZ 2736,CHASIS CABINA,,,,,,,8.394.972 
CA0500036,2005,Camión,CHEVROLET,XZ-2736-232 Y EXZ 2736,CHASIS CABINA,,,,,,,9.130.912 
CA0500036,2006,Camión,CHEVROLET,XZ-2736-232 Y EXZ 2736,CHASIS CABINA,,,,,,,10.330.736 
CA0500037,2001,Camión,CHEVROLET,EXZ-50 L,CHASIS CABINA,,,,,,,6.722.541 
CA0500037,2002,Camión,CHEVROLET,EXZ-50 L,CHASIS CABINA,,,,,,,7.056.874 
CA0500038,2001,Camión,CHEVROLET,FVR-1727,CHASIS CABINA,,,,,,,4.979.660 
CA0500038,2002,Camión,CHEVROLET,FVR-1727,CHASIS CABINA,,,,,,,5.227.315 
CA0500038,2003,Camión,CHEVROLET,FVR-1727,CHASIS CABINA,,,,,,,5.895.856 
CA0500038,2004,Camión,CHEVROLET,FVR-1727,CHASIS CABINA,,,,,,,6.263.163 
CA0500038,2005,Camión,CHEVROLET,FVR-1727,CHASIS CABINA,,,,,,,7.059.258 
CA0500038,2006,Camión,CHEVROLET,FVR-1727,CHASIS CABINA,,,,,,,7.779.451 
CA0500038,2007,Camión,CHEVROLET,FVR-1727,CHASIS CABINA,,,,,,,9.406.990 
CA0500039,2001,Camión,CHEVROLET,NKR-69 EL,CHASIS CABINA,,,,,,,1.903.987 
CA0500039,2002,Camión,CHEVROLET,NKR-69 EL,CHASIS CABINA,,,,,,,1.998.679 
CA0500039,2003,Camión,CHEVROLET,NKR-69 EL,CHASIS CABINA,,,,,,,2.197.407 
CA0500039,2004,Camión,CHEVROLET,NKR-69 EL,CHASIS CABINA,,,,,,,2.419.682 
CA0500039,2005,Camión,CHEVROLET,NKR-69 EL,CHASIS CABINA,,,,,,,2.689.242 
CA0500039,2006,Camión,CHEVROLET,NKR-69 EL,CHASIS CABINA,,,,,,,2.880.989 
CA0500039,2007,Camión,CHEVROLET,NKR-69 EL,CHASIS CABINA,,,,,,,3.055.659 
CA0500040,2002,Camión,CHEVROLET,KODIAK 16-220,CHASIS CABINA,,,,,,,4.094.180 
CA0500040,2003,Camión,CHEVROLET,KODIAK 16-220,CHASIS CABINA,,,,,,,4.294.226 
CA0500041,2002,Camión,CHEVROLET,CH/C KODIAK 211,M,,,,,,,4.079.425 
CA0500041,2003,Camión,CHEVROLET,CH/C KODIAK 211,M,,,,,,,4.278.751 
CA0500042,2002,Camión,CHEVROLET,FVR-1723,CHASIS CABINA,,,,,,,4.485.155 
CA0500042,2003,Camión,CHEVROLET,FVR-1723,CHASIS CABINA,,,,,,,4.704.306 
CA0500042,2004,Camión,CHEVROLET,FVR-1723,CHASIS CABINA,,,,,,,5.111.674 
CA0500042,2005,Camión,CHEVROLET,FVR-1723,CHASIS CABINA,,,,,,,5.738.090 
CA0500042,2006,Camión,CHEVROLET,FVR-1723,CHASIS CABINA,,,,,,,6.515.585 
CA0500043,2003,Camión,CHEVROLET,EXZ-50 L,CHASIS CABINA,,,,,,,8.015.503 
CA0500044,2004,Camión,CHEVROLET,FTR-1421,CHASIS CABINA,,,,,,,5.198.873 
CA0500044,2005,Camión,CHEVROLET,FTR-1421,CHASIS CABINA,,,,,,,5.441.023 
CA0500044,2006,Camión,CHEVROLET,FTR-1421,CHASIS CABINA,,,,,,,6.130.930 
CA0500044,2007,Camión,CHEVROLET,FTR-1421,CHASIS CABINA,,,,,,,7.215.153 
CA0500044,2008,Camión,CHEVROLET,FTR-1421,CHASIS CABINA,,,,,,,7.742.774 
CA0500045,2004,Camión,CHEVROLET,FVR-1723L,CHASIS CABINA,,,,,,,5.490.189 
CA0500045,2005,Camión,CHEVROLET,FVR-1723L,CHASIS CABINA,,,,,,,5.745.909 
CA0500045,2006,Camión,CHEVROLET,FVR-1723L,CHASIS CABINA,,,,,,,6.515.585 
CA0500045,2007,Camión,CHEVROLET,FVR-1723L,CHASIS CABINA,,,,,,,7.692.752 
CA0500045,2008,Camión,CHEVROLET,FVR-1723L,CHASIS CABINA,,,,,,,8.496.939 
CA0500046,2006,Camión,CHEVROLET,CH/C NKR 69,DB 3.1 D,,,,,,,3.276.719 
CA0500046,2007,Camión,CHEVROLET,CH/C NKR 69,DB 3.1 D,,,,,,,3.709.919 
CA0500047,2007,Camión,CHEVROLET,CH/C FTR 1523,34M 7 TON,,,,,,,7.768.519 
CA0500047,2008,Camión,CHEVROLET,CH/C FTR 1523,34M 7 TON,,,,,,,7.960.644 
CA0500047,2009,Camión,CHEVROLET,CH/C FTR 1523,34M 7 TON,,,,,,,9.067.508 
CA0500048,2007,Camión,CHEVROLET,CH/C 1723,34M 10 TON,,,,,,,7.531.763 
CA0500048,2008,Camión,CHEVROLET,CH/C 1723,34M 10 TON,,,,,,,7.718.033 
CA0500048,2009,Camión,CHEVROLET,CH/C 1723,34M 10 TON,,,,,,,8.409.225 
CA0500048,2010,Camión,CHEVROLET,CH/C 1723,34M 10 TON,,,,,,,9.040.555 
CA0500048,2011,Camión,CHEVROLET,CH/C 1723,34M 10 TON,,,,,,,9.817.696 
CA0500048,2012,Camión,CHEVROLET,CH/C 1723,34M 10 TON,,,,,,,10.718.453 
CA0500048,2013,Camión,CHEVROLET,CH/C 1723,34M 10 TON,,,,,,,11.697.308 
CA0500048,2014,Camión,CHEVROLET,CH/C 1723,34M 10 TON,,,,,,,12.885.040 
CA0500048,2015,Camión,CHEVROLET,CH/C 1723,34M 10 TON,,,,,,,14.151.567 
CA0500049,2007,Camión,CHEVROLET,CH/C NKR 85E Y 85L,RS RD 3 TON,,,,,,,3.937.309 
CA0500049,2008,Camión,CHEVROLET,CH/C NKR 85E Y 85L,RS RD 3 TON,,,,,,,4.028.412 
CA0500050,2007,Camión,CHEVROLET,NPR-75,CHASIS CABINA 5 TON 4X2,,,,,,,4.408.136 
CA0500050,2008,Camión,CHEVROLET,NPR-75,CHASIS CABINA 5 TON 4X2,,,,,,,4.510.133 
CA0500051,2007,Camión,CHEVROLET,CH/C NQR 75,RL 6 TON 4X2,,,,,,,4.996.384 
CA0500051,2008,Camión,CHEVROLET,CH/C NQR 75,RL 6 TON 4X2,,,,,,,5.119.951 
CA0500052,2008,Camión,CHEVROLET,NKR-513,CHASIS CABINA,,,,,,,4.254.289 
CA0500052,2009,Camión,CHEVROLET,NKR-513,CHASIS CABINA,,,,,,,4.453.920 
CA0500052,2010,Camión,CHEVROLET,NKR-513,CHASIS CABINA,,,,,,,4.703.370 
CA0500052,2011,Camión,CHEVROLET,NKR-513,CHASIS CABINA,,,,,,,5.027.271 
CA0500052,2012,Camión,CHEVROLET,NKR-513,CHASIS CABINA,,,,,,,5.596.563 
CA0500052,2013,Camión,CHEVROLET,NKR-513,CHASIS CABINA,,,,,,,6.097.940 
CA0500053,2008,Camión,CHEVROLET,NKR-613,CHASIS CABINA,,,,,,,4.796.021 
CA0500053,2009,Camión,CHEVROLET,NKR-613,CHASIS CABINA,,,,,,,5.003.084 
CA0500053,2010,Camión,CHEVROLET,NKR-613,CHASIS CABINA,,,,,,,5.265.525 
CA0500053,2011,Camión,CHEVROLET,NKR-613,CHASIS CABINA,,,,,,,5.605.431 
CA0500053,2012,Camión,CHEVROLET,NKR-613,CHASIS CABINA,,,,,,,6.023.286 
CA0500053,2013,Camión,CHEVROLET,NKR-613,CHASIS CABINA,,,,,,,6.519.481 
CA0500054,2008,Camión,CHEVROLET,NPR-815,CHASIS CABINA,,,,,,,5.602.817 
CA0500054,2009,Camión,CHEVROLET,NPR-815,CHASIS CABINA,,,,,,,5.864.826 
CA0500054,2010,Camión,CHEVROLET,NPR-815,CHASIS CABINA,,,,,,,6.172.471 
CA0500054,2011,Camión,CHEVROLET,NPR-815,CHASIS CABINA,,,,,,,7.013.731 
CA0500054,2012,Camión,CHEVROLET,NPR-815,CHASIS CABINA,,,,,,,7.916.344 
CA0500054,2013,Camión,CHEVROLET,NPR-815,CHASIS CABINA,,,,,,,9.051.032 
CA0500055,2008,Camión,CHEVROLET,NQR-918,CHASIS CABINA,,,,,,,6.036.274 
CA0500055,2009,Camión,CHEVROLET,NQR-918,CHASIS CABINA,,,,,,,6.299.257 
CA0500055,2010,Camión,CHEVROLET,NQR-918,CHASIS CABINA,,,,,,,6.629.690 
CA0500055,2011,Camión,CHEVROLET,NQR-918,CHASIS CABINA,,,,,,,7.349.902 
CA0500055,2012,Camión,CHEVROLET,NQR-918,CHASIS CABINA,,,,,,,8.329.770 
CA0500055,2013,Camión,CHEVROLET,NQR-918,CHASIS CABINA,,,,,,,9.488.242 
CA0500056,2009,Camión,CHEVROLET,FRR-1121,CHASIS CABINA,,,,,,,8.920.425 
CA0500056,2010,Camión,CHEVROLET,FRR-1121,CHASIS CABINA,,,,,,,9.429.314 
CA0500056,2011,Camión,CHEVROLET,FRR-1121,CHASIS CABINA,,,,,,,10.360.152 
CA0500056,2012,Camión,CHEVROLET,FRR-1121,CHASIS CABINA,,,,,,,11.537.651 
CA0500056,2013,Camión,CHEVROLET,FRR-1121,CHASIS CABINA,,,,,,,12.610.081 
CA0500057,2009,Camión,CHEVROLET,FTR-1524,CHASIS CABINA,,,,,,,11.181.453 
CA0500057,2010,Camión,CHEVROLET,FTR-1524,CHASIS CABINA,,,,,,,12.495.902 
CA0500057,2011,Camión,CHEVROLET,FTR-1524,CHASIS CABINA,,,,,,,13.302.550 
CA0500057,2012,Camión,CHEVROLET,FTR-1524,CHASIS CABINA,,,,,,,14.206.269 
CA0500057,2013,Camión,CHEVROLET,FTR-1524,CHASIS CABINA,,,,,,,14.799.793 
CA0500057,2014,Camión,CHEVROLET,FTR-1524,CHASIS CABINA,,,,,,,15.794.251 
CA0500057,2015,Camión,CHEVROLET,FTR-1524,CHASIS CABINA,,,,,,,16.683.190 
CA0500057,2016,Camión,CHEVROLET,FTR-1524,CHASIS CABINA,,,,,,,17.850.165 
CA0500057,2017,Camión,CHEVROLET,FTR-1524,CHASIS CABINA,,,,,,,19.559.607 
CA0500057,2018,Camión,CHEVROLET,FTR-1524,CHASIS CABINA,,,,,,,21.436.223 
CA0500057,2020,Camión,CHEVROLET,FTR-1524,CHASIS CABINA,,,,,,,27.681.399 
CA0500058,2009,Camión,CHEVROLET,FVR-1724,CHASIS CABINA,,,,,,,12.051.939 
CA0500058,2010,Camión,CHEVROLET,FVR-1724,CHASIS CABINA,,,,,,,13.527.486 
CA0500058,2011,Camión,CHEVROLET,FVR-1724,CHASIS CABINA,,,,,,,14.761.013 
CA0500058,2012,Camión,CHEVROLET,FVR-1724,CHASIS CABINA,,,,,,,15.286.194 
CA0500058,2013,Camión,CHEVROLET,FVR-1724,CHASIS CABINA,,,,,,,16.150.668 
CA0500058,2014,Camión,CHEVROLET,FVR-1724,CHASIS CABINA,,,,,,,16.994.889 
CA0500058,2015,Camión,CHEVROLET,FVR-1724,CHASIS CABINA,,,,,,,18.519.206 
CA0500058,2016,Camión,CHEVROLET,FVR-1724,CHASIS CABINA,,,,,,,20.270.949 
CA0500058,2017,Camión,CHEVROLET,FVR-1724,CHASIS CABINA,,,,,,,22.212.221 
CA0500058,2018,Camión,CHEVROLET,FVR-1724,CHASIS CABINA,,,,,,,23.864.341 
CA0500059,2009,Camión,CHEVROLET,FVR-1830,CHASIS CABINA,,,,,,,12.450.922 
CA0500059,2010,Camión,CHEVROLET,FVR-1830,CHASIS CABINA,,,,,,,13.104.043 
CA0500059,2011,Camión,CHEVROLET,FVR-1830,CHASIS CABINA,,,,,,,14.409.472 
CA0500059,2012,Camión,CHEVROLET,FVR-1830,CHASIS CABINA,,,,,,,15.779.095 
CA0500059,2013,Camión,CHEVROLET,FVR-1830,CHASIS CABINA,,,,,,,17.242.983 
CA0500060,2012,Camión,CHEVROLET,CH/C FRR 1119,E4,,,,,,,10.646.712 
CA0500060,2013,Camión,CHEVROLET,CH/C FRR 1119,E4,,,,,,,11.252.426 
CA0500060,2014,Camión,CHEVROLET,CH/C FRR 1119,E4,,,,,,,12.201.219 
CA0500060,2015,Camión,CHEVROLET,CH/C FRR 1119,E4,,,,,,,13.128.099 
CA0500060,2016,Camión,CHEVROLET,CH/C FRR 1119,E4,,,,,,,14.356.435 
CA0500060,2017,Camión,CHEVROLET,CH/C FRR 1119,E4,,,,,,,15.285.378 
CA0500060,2018,Camión,CHEVROLET,CH/C FRR 1119,E4,,,,,,,16.369.406 
CA0500061,2012,Camión,CHEVROLET,CH/C FVR 1828,E4,,,,,,,14.602.035 
CA0500061,2013,Camión,CHEVROLET,CH/C FVR 1828,E4,,,,,,,15.432.775 
CA0500061,2014,Camión,CHEVROLET,CH/C FVR 1828,E4,,,,,,,16.573.067 
CA0500061,2015,Camión,CHEVROLET,CH/C FVR 1828,E4,,,,,,,17.929.937 
CA0500061,2016,Camión,CHEVROLET,CH/C FVR 1828,E4,,,,,,,19.357.684 
CA0500061,2017,Camión,CHEVROLET,CH/C FVR 1828,E4,,,,,,,21.157.246 
CA0500061,2018,Camión,CHEVROLET,CH/C FVR 1828,E4,,,,,,,22.886.375 
CA0500062,2012,Camión,CHEVROLET,CH/C NKR 512,E4,,,,,,,5.421.332 
CA0500062,2013,Camión,CHEVROLET,CH/C NKR 512,E4,,,,,,,5.729.763 
CA0500062,2014,Camión,CHEVROLET,CH/C NKR 512,E4,,,,,,,6.292.693 
CA0500062,2015,Camión,CHEVROLET,CH/C NKR 512,E4,,,,,,,6.864.165 
CA0500062,2016,Camión,CHEVROLET,CH/C NKR 512,E4,,,,,,,7.343.899 
CA0500062,2017,Camión,CHEVROLET,CH/C NKR 512,E4,,,,,,,7.939.754 
CA0500062,2018,Camión,CHEVROLET,CH/C NKR 512,E4,,,,,,,8.497.567 
CA0500063,2012,Camión,CHEVROLET,CH/C NKR 612,E4,,,,,,,6.372.060 
CA0500063,2013,Camión,CHEVROLET,CH/C NKR 612,E4,,,,,,,6.734.582 
CA0500063,2014,Camión,CHEVROLET,CH/C NKR 612,E4,,,,,,,7.329.951 
CA0500063,2015,Camión,CHEVROLET,CH/C NKR 612,E4,,,,,,,7.903.023 
CA0500063,2016,Camión,CHEVROLET,CH/C NKR 612,E4,,,,,,,8.468.986 
CA0500063,2017,Camión,CHEVROLET,CH/C NKR 612,E4,,,,,,,9.212.892 
CA0500063,2018,Camión,CHEVROLET,CH/C NKR 612,E4,,,,,,,9.880.355 
CA0500064,2012,Camión,CHEVROLET,CH/C NPR 816,E4,,,,,,,7.555.028 
CA0500064,2013,Camión,CHEVROLET,CH/C NPR 816,E4,,,,,,,7.984.850 
CA0500064,2014,Camión,CHEVROLET,CH/C NPR 816,E4,,,,,,,8.559.293 
CA0500064,2015,Camión,CHEVROLET,CH/C NPR 816,E4,,,,,,,9.095.788 
CA0500064,2016,Camión,CHEVROLET,CH/C NPR 816,E4,,,,,,,9.755.901 
CA0500064,2017,Camión,CHEVROLET,CH/C NPR 816,E4,,,,,,,10.624.919 
CA0500064,2018,Camión,CHEVROLET,CH/C NPR 816,E4,,,,,,,11.278.590 
CA0500065,2012,Camión,CHEVROLET,CH/C NQR 919,E4,,,,,,,7.569.543 
CA0500065,2013,Camión,CHEVROLET,CH/C NQR 919,E4,,,,,,,8.000.192 
CA0500065,2014,Camión,CHEVROLET,CH/C NQR 919,E4,,,,,,,8.766.745 
CA0500065,2015,Camión,CHEVROLET,CH/C NQR 919,E4,,,,,,,9.611.369 
CA0500065,2016,Camión,CHEVROLET,CH/C NQR 919,E4,,,,,,,10.356.977 
CA0500065,2017,Camión,CHEVROLET,CH/C NQR 919,E4,,,,,,,11.033.866 
CA0500065,2018,Camión,CHEVROLET,CH/C NQR 919,E4,,,,,,,12.244.223 
CA0500066,2015,Camión,CHEVROLET,NPR-715,CHASIS CABINA,,,,,,,9.093.052 
CA0500066,2016,Camión,CHEVROLET,NPR-715,CHASIS CABINA,,,,,,,9.953.170 
CA0500066,2017,Camión,CHEVROLET,NPR-715,CHASIS CABINA,,,,,,,10.873.455 
CA0500066,2018,Camión,CHEVROLET,NPR-715,CHASIS CABINA,,,,,,,11.691.935 
CA0500067,2015,Camión,CHEVROLET,NQR 916,E4,,,,,,,12.003.122 
CA0500067,2016,Camión,CHEVROLET,NQR 916,E4,,,,,,,12.784.393 
CA0500067,2017,Camión,CHEVROLET,NQR 916,E4,,,,,,,14.097.114 
CA0500068,2016,Camión,CHEVROLET,CYZ-3340,CHASIS CABINA,,,,,,,26.868.552 
CA0500068,2017,Camión,CHEVROLET,CYZ-3340,CHASIS CABINA,,,,,,,28.688.051 
CA0500068,2018,Camión,CHEVROLET,CYZ-3340,CHASIS CABINA,,,,,,,31.363.750 
CA0500068,2020,Camión,CHEVROLET,CYZ-3340,CHASIS CABINA,,,,,,,32.329.166 
CA0500068,2021,Camión,CHEVROLET,CYZ-3340,CHASIS CABINA,,,,,,,44.052.797 
CA0500069,2016,Camión,CHEVROLET,CH/C CYZ 3340,16 SP,,,,,,,28.790.832 
CA0500069,2017,Camión,CHEVROLET,CH/C CYZ 3340,16 SP,,,,,,,30.740.504 
CA0500070,2016,Camión,CHEVROLET,CH/C FRR 1119,E5,,,,,,,18.863.264 
CA0500070,2017,Camión,CHEVROLET,CH/C FRR 1119,E5,,,,,,,20.140.658 
CA0500070,2018,Camión,CHEVROLET,CH/C FRR 1119,E5,,,,,,,21.494.448 
CA0500070,2020,Camión,CHEVROLET,CH/C FRR 1119,E5,,,,,,,24.384.113 
CA0500070,2021,Camión,CHEVROLET,CH/C FRR 1119,E5,,,,,,,25.984.985 
CA0500070,2022,Camión,CHEVROLET,CH/C FRR 1119,E5,,,,,,,27.764.733 
CA0500070,2023,Camión,CHEVROLET,CH/C FRR 1119,E5,,,,,,,29.625.627 
CA0500070,2024,Camión,CHEVROLET,CH/C FRR 1119,E5,,,,,,,31.563.942 
CA0500070,2025,Camión,CHEVROLET,CH/C FRR 1119,E5,,,,,,,31.570.286 
CA0500071,2016,Camión,CHEVROLET,CH/C FTR 1524,E5,,,,,,,24.134.807 
CA0500071,2017,Camión,CHEVROLET,CH/C FTR 1524,E5,,,,,,,25.569.194 
CA0500071,2018,Camión,CHEVROLET,CH/C FTR 1524,E5,,,,,,,27.155.492 
CA0500071,2020,Camión,CHEVROLET,CH/C FTR 1524,E5,,,,,,,34.787.119 
CA0500071,2021,Camión,CHEVROLET,CH/C FTR 1524,E5,,,,,,,34.914.039 
CA0500071,2022,Camión,CHEVROLET,CH/C FTR 1524,E5,,,,,,,35.077.197 
CA0500071,2023,Camión,CHEVROLET,CH/C FTR 1524,E5,,,,,,,37.428.197 
CA0500071,2024,Camión,CHEVROLET,CH/C FTR 1524,E5,,,,,,,39.877.013 
CA0500071,2025,Camión,CHEVROLET,CH/C FTR 1524,E5,,,,,,,40.524.846 
CA0500072,2016,Camión,CHEVROLET,CH/C FVR 1724,E5,,,,,,,24.615.949 
CA0500072,2017,Camión,CHEVROLET,CH/C FVR 1724,E5,,,,,,,26.282.906 
CA0500072,2018,Camión,CHEVROLET,CH/C FVR 1724,E5,,,,,,,28.344.089 
CA0500072,2020,Camión,CHEVROLET,CH/C FVR 1724,E5,,,,,,,32.132.491 
CA0500072,2021,Camión,CHEVROLET,CH/C FVR 1724,E5,,,,,,,34.265.627 
CA0500072,2022,Camión,CHEVROLET,CH/C FVR 1724,E5,,,,,,,36.558.270 
CA0500072,2023,Camión,CHEVROLET,CH/C FVR 1724,E5,,,,,,,39.010.520 
CA0500072,2024,Camión,CHEVROLET,CH/C FVR 1724,E5,,,,,,,41.622.431 
CA0500072,2025,Camión,CHEVROLET,CH/C FVR 1724,E5,,,,,,,41.773.479 
CA0500073,2016,Camión,CHEVROLET,CH/C FVR 1826,E5,,,,,,,25.773.005 
CA0500073,2017,Camión,CHEVROLET,CH/C FVR 1826,E5,,,,,,,27.518.316 
CA0500073,2018,Camión,CHEVROLET,CH/C FVR 1826,E5,,,,,,,29.867.599 
CA0500073,2020,Camión,CHEVROLET,CH/C FVR 1826,E5,,,,,,,33.859.629 
CA0500073,2021,Camión,CHEVROLET,CH/C FVR 1826,E5,,,,,,,36.107.423 
CA0500073,2022,Camión,CHEVROLET,CH/C FVR 1826,E5,,,,,,,38.523.298 
CA0500073,2023,Camión,CHEVROLET,CH/C FVR 1826,E5,,,,,,,41.107.358 
CA0500073,2024,Camión,CHEVROLET,CH/C FVR 1826,E5,,,,,,,43.859.659 
CA0500073,2025,Camión,CHEVROLET,CH/C FVR 1826,E5,,,,,,,43.976.309 
CA0500074,2016,Camión,CHEVROLET,CH/C NKR 512,E5,,,,,,,10.690.541 
CA0500074,2017,Camión,CHEVROLET,CH/C NKR 512,E5,,,,,,,11.414.489 
CA0500074,2018,Camión,CHEVROLET,CH/C NKR 512,E5,,,,,,,12.236.726 
